利用日,顧客番号,用途,利用金額
2020-07-02,12627,ETC,12544
2020-07-02,17570,ETC,2601
2020-07-02,17570,宿泊施設,2704
2020-07-02,18752,百貨店,91809
2020-07-02,13894,百貨店,22801
2020-07-02,16472,旅行代理店,106929
2020-07-02,13334,旅行代理店,46656
2020-07-02,15635,航空会社,41616
2020-07-02,18619,旅行代理店,86436
2020-07-02,10977,百貨店,16900
2020-07-02,16788,航空会社,36100
2020-07-02,17526,ETC,78400
2020-07-02,11092,通信販売,17424
2020-07-02,16593,ETC,3136
2020-07-02,12678,飲食店,4900
2020-07-02,15370,ETC,106929
2020-07-02,15370,宿泊施設,77284
2020-07-03,12257,ETC,76176
2020-07-03,12257,宿泊施設,24025
2020-07-03,18564,航空会社,30976
2020-07-03,12279,ETC,1296
2020-07-03,12279,宿泊施設,79524
2020-07-03,18050,宿泊施設,63504
2020-07-03,12731,航空会社,13689
2020-07-03,15822,旅行代理店,14161
2020-07-03,13659,百貨店,56169
2020-07-03,16233,通信販売,27225
2020-07-03,13453,飲食店,17956
2020-07-03,13453,百貨店,68121
2020-07-03,18267,航空会社,10000
2020-07-03,14022,ETC,60025
2020-07-03,11225,飲食店,44100
2020-07-03,11225,百貨店,24025
2020-07-03,14728,飲食店,87025
2020-07-03,14728,百貨店,97969
2020-07-03,17626,飲食店,27225
2020-07-03,15474,旅行代理店,4489
2020-07-03,16164,宿泊施設,42025
2020-07-03,16212,飲食店,82944
2020-07-03,18658,百貨店,11449
2020-07-03,10920,飲食店,47961
2020-07-03,11912,航空会社,47524
2020-07-03,16411,百貨店,90601
2020-07-03,12761,ETC,35721
2020-07-03,12761,宿泊施設,27889
2020-07-03,17611,ETC,38809
2020-07-03,17611,宿泊施設,58081
2020-07-03,15888,航空会社,49729
2020-07-03,15410,旅行代理店,65536
2020-07-03,17112,航空会社,11881
2020-07-03,10669,宿泊施設,81796
2020-07-03,16909,航空会社,19600
2020-07-03,10038,ETC,67081
2020-07-03,10038,宿泊施設,31329
2020-07-03,10528,飲食店,61009
2020-07-03,14911,ETC,66564
2020-07-03,14911,宿泊施設,3844
2020-07-03,17664,旅行代理店,45369
2020-07-03,14296,ETC,31684
2020-07-03,14296,宿泊施設,8281
2020-07-03,16266,旅行代理店,38025
2020-07-03,18501,飲食店,33856
2020-07-03,18501,百貨店,2704
2020-07-03,14482,ETC,35721
2020-07-03,14482,宿泊施設,13689
2020-07-03,11663,宿泊施設,36864
2020-07-03,11272,ETC,9409
2020-07-03,11272,宿泊施設,62500
2020-07-03,13780,宿泊施設,21904
2020-07-03,12798,百貨店,34969
2020-07-03,16652,ETC,65536
2020-07-03,16652,宿泊施設,81225
2020-07-03,17768,ETC,11664
2020-07-03,17768,宿泊施設,4225
2020-07-03,12600,ETC,102400
2020-07-03,12600,宿泊施設,2916
2020-07-03,16700,宿泊施設,24964
2020-07-03,16761,通信販売,1024
2020-07-03,14699,通信販売,6561
2020-07-03,12585,航空会社,49729
2020-07-03,16690,ETC,26569
2020-07-03,16690,宿泊施設,57600
2020-07-03,17233,航空会社,49729
2020-07-03,18932,航空会社,84100
2020-07-03,16632,通信販売,10816
2020-07-03,11166,航空会社,37249
2020-07-03,14666,百貨店,43264
2020-07-03,16225,飲食店,65536
2020-07-03,16225,百貨店,59536
2020-07-03,13782,通信販売,11025
2020-07-03,17820,飲食店,10201
2020-07-03,16051,ETC,18496
2020-07-03,18322,航空会社,28900
2020-07-03,11443,飲食店,5476
2020-07-03,11443,百貨店,89401
2020-07-03,15813,飲食店,34225
2020-07-03,17059,飲食店,8649
2020-07-03,11284,航空会社,19881
2020-07-03,14122,通信販売,13456
2020-07-03,17249,飲食店,22201
2020-07-03,17249,百貨店,20164
2020-07-03,13511,通信販売,18225
2020-07-03,10448,旅行代理店,1444
2020-07-03,16689,ETC,27225
2020-07-03,12822,旅行代理店,5776
2020-07-03,14201,百貨店,17956
2020-07-03,12705,ETC,6084
2020-07-03,16063,飲食店,6724
2020-07-03,11584,航空会社,28224
2020-07-03,16045,旅行代理店,7921
2020-07-03,14025,通信販売,5476
2020-07-03,13603,百貨店,2809
2020-07-03,11206,飲食店,103684
2020-07-03,12389,ETC,67600
2020-07-03,12389,宿泊施設,78961
2020-07-03,13511,ETC,74529
2020-07-03,10702,飲食店,104976
2020-07-03,14302,飲食店,70756
2020-07-03,10714,航空会社,6084
2020-07-03,18961,飲食店,25921
2020-07-03,18961,百貨店,2704
2020-07-03,14411,航空会社,14884
2020-07-03,11353,航空会社,33124
2020-07-03,11135,宿泊施設,60025
2020-07-03,15805,通信販売,15129
2020-07-03,17126,ETC,94249
2020-07-03,17126,宿泊施設,1024
2020-07-03,16987,ETC,41616
2020-07-03,16987,宿泊施設,54756
2020-07-03,18813,宿泊施設,26569
2020-07-03,16265,旅行代理店,9409
2020-07-03,16065,航空会社,16384
2020-07-03,16273,通信販売,32041
2020-07-03,16282,航空会社,69169
2020-07-03,16232,百貨店,68644
2020-07-03,17400,ETC,25281
2020-07-03,17400,宿泊施設,3249
2020-07-03,10168,旅行代理店,60025
2020-07-03,15241,宿泊施設,22201
2020-07-03,17124,航空会社,69169
2020-07-03,15969,飲食店,9801
2020-07-03,15969,百貨店,11449
2020-07-03,13819,ETC,74529
2020-07-03,13819,宿泊施設,32041
2020-07-04,15435,飲食店,1521
2020-07-04,15435,百貨店,67081
2020-07-04,13887,航空会社,70756
2020-07-04,18165,航空会社,43681
2020-07-04,12683,通信販売,3481
2020-07-04,15262,航空会社,19321
2020-07-04,14120,飲食店,4900
2020-07-04,16632,ETC,79524
2020-07-04,16632,宿泊施設,39204
2020-07-04,16678,百貨店,7396
2020-07-04,16314,旅行代理店,5184
2020-07-04,15708,ETC,73441
2020-07-04,15708,宿泊施設,85849
2020-07-04,17291,宿泊施設,72361
2020-07-04,11308,ETC,38809
2020-07-04,11366,ETC,1156
2020-07-04,11366,宿泊施設,29241
2020-07-04,10316,ETC,5625
2020-07-04,10316,宿泊施設,17161
2020-07-04,15805,ETC,41209
2020-07-04,15805,宿泊施設,35721
2020-07-04,17457,飲食店,12996
2020-07-04,17457,百貨店,2116
2020-07-04,14492,ETC,7225
2020-07-04,14492,宿泊施設,98596
2020-07-04,16230,通信販売,8100
2020-07-04,17850,航空会社,17424
2020-07-04,10940,百貨店,106929
2020-07-04,13434,宿泊施設,46225
2020-07-04,15323,百貨店,44521
2020-07-04,15274,百貨店,8836
2020-07-04,16971,航空会社,38416
2020-07-04,17740,航空会社,40000
2020-07-04,15532,宿泊施設,8100
2020-07-04,17685,ETC,1024
2020-07-04,13856,航空会社,82944
2020-07-04,12199,航空会社,24336
2020-07-04,10343,通信販売,1936
2020-07-04,11248,宿泊施設,31329
2020-07-04,15017,ETC,84100
2020-07-04,15017,宿泊施設,2116
2020-07-04,18997,宿泊施設,15376
2020-07-04,14961,百貨店,59536
2020-07-04,15281,通信販売,5929
2020-07-04,17245,航空会社,59049
2020-07-04,13187,航空会社,68644
2020-07-04,16814,航空会社,55225
2020-07-04,11412,ETC,50625
2020-07-04,11412,宿泊施設,42436
2020-07-04,15617,飲食店,106276
2020-07-04,15617,百貨店,61009
2020-07-04,14043,航空会社,14884
2020-07-04,18879,飲食店,10201
2020-07-04,18879,百貨店,5329
2020-07-04,10361,飲食店,3600
2020-07-04,10361,百貨店,5776
2020-07-04,17809,宿泊施設,3136
2020-07-04,18086,ETC,57121
2020-07-04,18086,宿泊施設,54756
2020-07-04,16101,飲食店,108900
2020-07-04,16101,百貨店,32761
2020-07-04,10815,通信販売,94864
2020-07-04,15958,ETC,15129
2020-07-04,10424,宿泊施設,9409
2020-07-04,15064,ETC,19600
2020-07-04,15064,宿泊施設,104329
2020-07-04,18226,航空会社,40804
2020-07-04,13207,飲食店,78400
2020-07-04,12642,航空会社,13456
2020-07-04,17078,飲食店,31684
2020-07-04,17595,飲食店,18769
2020-07-04,11055,通信販売,90000
2020-07-04,12059,百貨店,42849
2020-07-04,12965,旅行代理店,62001
2020-07-04,12683,宿泊施設,7056
2020-07-04,11345,飲食店,62500
2020-07-04,17588,飲食店,8464
2020-07-04,17588,百貨店,108241
2020-07-04,13428,航空会社,19600
2020-07-04,14800,航空会社,64516
2020-07-04,17528,航空会社,33489
2020-07-04,18089,航空会社,44521
2020-07-04,12271,ETC,961
2020-07-04,12271,宿泊施設,77841
2020-07-04,17121,飲食店,66049
2020-07-04,17121,百貨店,9409
2020-07-04,15362,飲食店,1369
2020-07-04,17696,飲食店,63504
2020-07-04,17291,宿泊施設,6561
2020-07-04,13988,百貨店,3844
2020-07-04,12465,宿泊施設,30976
2020-07-04,14621,航空会社,107584
2020-07-04,10839,宿泊施設,52441
2020-07-04,16847,宿泊施設,7569
2020-07-04,18893,通信販売,1296
2020-07-04,15408,通信販売,32041
2020-07-04,12403,航空会社,6241
2020-07-04,18390,航空会社,10404
2020-07-04,13024,宿泊施設,104976
2020-07-04,12552,飲食店,11025
2020-07-04,12552,百貨店,1089
2020-07-04,11355,航空会社,15376
2020-07-04,12685,旅行代理店,54756
2020-07-04,16112,飲食店,3721
2020-07-04,16112,百貨店,48841
2020-07-04,10029,ETC,2116
2020-07-04,10518,飲食店,2809
2020-07-04,10518,百貨店,16384
2020-07-04,13822,百貨店,88804
2020-07-04,13257,ETC,93025
2020-07-04,13257,宿泊施設,103684
2020-07-04,11746,旅行代理店,8100
2020-07-04,14045,旅行代理店,9409
2020-07-04,11548,ETC,1156
2020-07-04,11548,宿泊施設,23104
2020-07-04,10060,航空会社,1156
2020-07-04,12743,飲食店,94864
2020-07-04,12743,百貨店,2601
2020-07-04,17796,ETC,55225
2020-07-04,12274,百貨店,82369
2020-07-04,15686,航空会社,103684
2020-07-04,12855,ETC,59049
2020-07-04,10604,航空会社,1156
2020-07-04,13613,宿泊施設,106929
2020-07-04,16741,ETC,44100
2020-07-04,16741,宿泊施設,20164
2020-07-05,11164,旅行代理店,26896
2020-07-05,11473,航空会社,5329
2020-07-05,14583,百貨店,91204
2020-07-05,18386,航空会社,5776
2020-07-05,17631,通信販売,104976
2020-07-05,17618,ETC,108900
2020-07-05,17618,宿泊施設,3969
2020-07-05,10810,航空会社,49729
2020-07-05,18227,百貨店,93025
2020-07-05,14467,ETC,21904
2020-07-05,14467,宿泊施設,12100
2020-07-05,17924,ETC,3249
2020-07-05,17924,宿泊施設,19321
2020-07-05,10284,航空会社,36864
2020-07-05,18010,ETC,23716
2020-07-05,18010,宿泊施設,28900
2020-07-05,14054,飲食店,39601
2020-07-05,14054,百貨店,64516
2020-07-05,16658,百貨店,1296
2020-07-05,11264,航空会社,62001
2020-07-05,10736,飲食店,59536
2020-07-05,10736,百貨店,23104
2020-07-05,18565,飲食店,9604
2020-07-05,18565,百貨店,106276
2020-07-05,10959,飲食店,20449
2020-07-05,10959,百貨店,93636
2020-07-05,16296,ETC,104329
2020-07-05,16296,宿泊施設,62001
2020-07-05,11659,宿泊施設,33489
2020-07-05,10967,飲食店,21609
2020-07-05,16476,通信販売,81796
2020-07-05,12312,通信販売,21025
2020-07-05,10560,旅行代理店,36864
2020-07-05,14565,宿泊施設,88804
2020-07-05,18065,宿泊施設,42849
2020-07-05,16561,ETC,73984
2020-07-05,11299,飲食店,97344
2020-07-05,16438,ETC,14641
2020-07-05,11010,旅行代理店,18225
2020-07-05,15588,百貨店,61009
2020-07-05,17748,飲食店,97344
2020-07-05,17748,百貨店,63001
2020-07-05,11158,ETC,28561
2020-07-05,11158,宿泊施設,71824
2020-07-05,16860,飲食店,72900
2020-07-05,16860,百貨店,12769
2020-07-05,11993,飲食店,75076
2020-07-05,11993,百貨店,54289
2020-07-05,17159,旅行代理店,38416
2020-07-05,14530,旅行代理店,10000
2020-07-05,18111,ETC,43681
2020-07-05,18111,宿泊施設,30625
2020-07-05,10616,宿泊施設,81796
2020-07-05,12894,通信販売,71824
2020-07-05,15676,航空会社,76176
2020-07-05,17183,百貨店,11025
2020-07-05,13028,旅行代理店,11881
2020-07-05,10707,飲食店,65536
2020-07-05,10707,百貨店,60025
2020-07-05,11673,航空会社,31684
2020-07-05,14655,飲食店,67600
2020-07-05,11568,ETC,107584
2020-07-05,15498,百貨店,43264
2020-07-05,17192,旅行代理店,22201
2020-07-05,15437,旅行代理店,53824
2020-07-05,16443,ETC,1764
2020-07-05,16443,宿泊施設,37249
2020-07-05,17275,ETC,53824
2020-07-05,11838,宿泊施設,1156
2020-07-05,18773,通信販売,3844
2020-07-05,12147,飲食店,7569
2020-07-05,12586,航空会社,54289
2020-07-05,14455,飲食店,59049
2020-07-05,12149,航空会社,18769
2020-07-05,16115,ETC,1600
2020-07-05,10686,百貨店,72361
2020-07-05,13578,航空会社,56644
2020-07-05,14736,ETC,66049
2020-07-05,14736,宿泊施設,59049
2020-07-05,11855,ETC,1521
2020-07-05,11855,宿泊施設,27225
2020-07-05,14773,通信販売,54289
2020-07-05,13612,飲食店,51984
2020-07-05,13612,百貨店,103041
2020-07-05,15223,ETC,64516
2020-07-05,16931,航空会社,66049
2020-07-05,11956,ETC,9604
2020-07-05,11956,宿泊施設,65536
2020-07-05,13425,航空会社,68644
2020-07-05,13831,ETC,7921
2020-07-05,15714,飲食店,72900
2020-07-05,16505,航空会社,9409
2020-07-05,18501,ETC,103684
2020-07-05,18501,宿泊施設,13456
2020-07-05,13486,百貨店,17956
2020-07-05,11561,通信販売,101761
2020-07-05,14523,宿泊施設,17956
2020-07-05,11689,ETC,31684
2020-07-05,17417,旅行代理店,2025
2020-07-05,15146,宿泊施設,98596
2020-07-05,11307,宿泊施設,21904
2020-07-05,17621,通信販売,90601
2020-07-05,13184,通信販売,10404
2020-07-05,10987,航空会社,17161
2020-07-05,17926,ETC,91809
2020-07-05,17926,宿泊施設,3721
2020-07-05,15546,宿泊施設,59049
2020-07-05,10424,通信販売,29241
2020-07-05,14354,航空会社,6084
2020-07-05,14548,宿泊施設,36481
2020-07-05,10765,飲食店,22201
2020-07-05,17062,宿泊施設,91204
2020-07-05,18682,飲食店,100489
2020-07-05,16994,ETC,31684
2020-07-05,16994,宿泊施設,7225
2020-07-05,11184,旅行代理店,70756
2020-07-05,14551,百貨店,11664
2020-07-05,13062,百貨店,85264
2020-07-05,12768,航空会社,87616
2020-07-05,14990,航空会社,11449
2020-07-05,13610,航空会社,23716
2020-07-05,12650,航空会社,90000
2020-07-05,17759,航空会社,39601
2020-07-06,11024,百貨店,56169
2020-07-06,18249,ETC,94249
2020-07-06,18249,宿泊施設,1225
2020-07-06,15003,宿泊施設,17161
2020-07-06,12103,飲食店,94249
2020-07-06,18271,ETC,11881
2020-07-06,16249,通信販売,97344
2020-07-06,17098,航空会社,78961
2020-07-06,18373,飲食店,103684
2020-07-06,11056,宿泊施設,2500
2020-07-06,13595,航空会社,108241
2020-07-06,10377,宿泊施設,5776
2020-07-06,10045,旅行代理店,25921
2020-07-06,17867,飲食店,73441
2020-07-06,14357,航空会社,7569
2020-07-06,13928,飲食店,12544
2020-07-06,13928,百貨店,108900
2020-07-06,18572,百貨店,62500
2020-07-06,16743,航空会社,18769
2020-07-06,12992,ETC,107584
2020-07-06,12992,宿泊施設,13689
2020-07-06,18854,航空会社,21025
2020-07-06,11716,通信販売,78400
2020-07-06,12913,航空会社,13924
2020-07-06,18933,飲食店,12100
2020-07-06,18933,百貨店,6889
2020-07-06,18818,飲食店,1369
2020-07-06,18818,百貨店,25600
2020-07-06,17497,航空会社,77841
2020-07-06,11376,ETC,9216
2020-07-06,11376,宿泊施設,3364
2020-07-06,16059,ETC,1156
2020-07-06,16059,宿泊施設,89401
2020-07-06,17141,百貨店,105625
2020-07-06,16392,飲食店,11881
2020-07-06,16392,百貨店,2304
2020-07-06,14114,通信販売,41616
2020-07-06,12137,ETC,14641
2020-07-06,17595,飲食店,1681
2020-07-06,17595,百貨店,1936
2020-07-06,16604,飲食店,45796
2020-07-06,16604,百貨店,10609
2020-07-06,12107,航空会社,8464
2020-07-06,11991,旅行代理店,68644
2020-07-06,11344,航空会社,12544
2020-07-06,18348,航空会社,8281
2020-07-06,18081,航空会社,85849
2020-07-06,14265,宿泊施設,39204
2020-07-06,17119,百貨店,13689
2020-07-06,16656,宿泊施設,23104
2020-07-06,12013,ETC,44944
2020-07-06,12013,宿泊施設,81225
2020-07-06,10345,飲食店,41616
2020-07-06,10345,百貨店,21609
2020-07-06,12872,飲食店,19321
2020-07-06,12872,百貨店,2304
2020-07-06,13855,宿泊施設,16129
2020-07-06,11920,航空会社,96721
2020-07-06,17536,宿泊施設,1296
2020-07-06,10671,航空会社,36864
2020-07-06,16843,航空会社,71289
2020-07-06,15873,ETC,5329
2020-07-06,15873,宿泊施設,47524
2020-07-06,14527,宿泊施設,32761
2020-07-06,15566,宿泊施設,4900
2020-07-06,12493,航空会社,12544
2020-07-06,10141,飲食店,11236
2020-07-06,10141,百貨店,69169
2020-07-06,14070,宿泊施設,69696
2020-07-06,15258,ETC,100489
2020-07-06,15258,宿泊施設,21904
2020-07-06,13932,ETC,23409
2020-07-06,15950,ETC,80656
2020-07-06,15950,宿泊施設,20164
2020-07-06,13356,旅行代理店,45369
2020-07-06,15238,航空会社,9216
2020-07-06,11141,百貨店,22801
2020-07-06,15270,飲食店,16129
2020-07-06,15270,百貨店,90601
2020-07-06,16660,百貨店,71824
2020-07-06,11942,飲食店,13689
2020-07-06,11942,百貨店,99856
2020-07-06,14770,ETC,43681
2020-07-06,11651,飲食店,15129
2020-07-06,16158,飲食店,14641
2020-07-06,14926,百貨店,22801
2020-07-06,12817,飲食店,94864
2020-07-06,12817,百貨店,4225
2020-07-06,14038,飲食店,50625
2020-07-06,14038,百貨店,27889
2020-07-06,13451,航空会社,18225
2020-07-06,10130,飲食店,60025
2020-07-06,11564,宿泊施設,65536
2020-07-06,18775,宿泊施設,93636
2020-07-06,17852,飲食店,84681
2020-07-06,10127,宿泊施設,77841
2020-07-06,13799,飲食店,16641
2020-07-06,13799,百貨店,75076
2020-07-06,10392,ETC,88209
2020-07-06,10392,宿泊施設,6084
2020-07-06,18590,航空会社,65025
2020-07-06,10100,旅行代理店,62500
2020-07-06,13537,通信販売,95481
2020-07-06,10116,宿泊施設,10816
2020-07-06,11363,航空会社,3364
2020-07-06,15376,飲食店,55696
2020-07-06,11138,航空会社,34225
2020-07-06,14293,ETC,49729
2020-07-06,14293,宿泊施設,38025
2020-07-06,12574,旅行代理店,3025
2020-07-06,15560,ETC,66049
2020-07-06,15560,宿泊施設,3025
2020-07-06,17626,航空会社,58564
2020-07-06,16741,飲食店,5776
2020-07-06,10445,通信販売,14400
2020-07-06,18863,通信販売,3249
2020-07-06,16844,宿泊施設,40000
2020-07-06,12844,旅行代理店,67081
2020-07-06,12827,航空会社,1849
2020-07-06,10704,ETC,16900
2020-07-06,10704,宿泊施設,72900
2020-07-06,17502,百貨店,31329
2020-07-06,11948,飲食店,49284
2020-07-06,11948,百貨店,106929
2020-07-06,11283,宿泊施設,1521
2020-07-06,14871,航空会社,16641
2020-07-06,14300,航空会社,19321
2020-07-07,10547,宿泊施設,7056
2020-07-07,11839,宿泊施設,14884
2020-07-07,18871,飲食店,19321
2020-07-07,18871,百貨店,34969
2020-07-07,14098,宿泊施設,73441
2020-07-07,11991,航空会社,32400
2020-07-07,12315,宿泊施設,2500
2020-07-07,16282,ETC,4225
2020-07-07,16282,宿泊施設,65536
2020-07-07,15902,ETC,1024
2020-07-07,14563,通信販売,44521
2020-07-07,17321,飲食店,34596
2020-07-07,17321,百貨店,77841
2020-07-07,17638,航空会社,1369
2020-07-07,14642,宿泊施設,76176
2020-07-07,15629,飲食店,13689
2020-07-07,16283,飲食店,86436
2020-07-07,16283,百貨店,72900
2020-07-07,14773,ETC,47089
2020-07-07,12230,航空会社,87616
2020-07-07,12349,航空会社,8281
2020-07-07,16485,ETC,96100
2020-07-07,16485,宿泊施設,51984
2020-07-07,18501,ETC,51984
2020-07-07,18501,宿泊施設,67081
2020-07-07,17406,飲食店,6400
2020-07-07,17406,百貨店,49284
2020-07-07,10842,ETC,108241
2020-07-07,10842,宿泊施設,51529
2020-07-07,16941,航空会社,23716
2020-07-07,18435,飲食店,39204
2020-07-07,14286,旅行代理店,69169
2020-07-07,12778,百貨店,85264
2020-07-07,17722,ETC,42436
2020-07-07,16585,飲食店,104329
2020-07-07,16585,百貨店,38809
2020-07-07,18037,宿泊施設,105625
2020-07-07,15354,通信販売,1764
2020-07-07,12146,ETC,103041
2020-07-07,17308,旅行代理店,16641
2020-07-07,15552,飲食店,7744
2020-07-07,15552,百貨店,90000
2020-07-07,17477,飲食店,21904
2020-07-07,15527,ETC,65025
2020-07-07,11982,宿泊施設,44521
2020-07-07,17310,宿泊施設,9216
2020-07-07,14338,通信販売,23716
2020-07-07,12724,ETC,55696
2020-07-07,12724,宿泊施設,31684
2020-07-07,15386,飲食店,75625
2020-07-07,15386,百貨店,26896
2020-07-07,14856,航空会社,16900
2020-07-07,13655,通信販売,31329
2020-07-07,16245,飲食店,36481
2020-07-07,16245,百貨店,87616
2020-07-07,14578,航空会社,65025
2020-07-07,18865,飲食店,14641
2020-07-07,18865,百貨店,9216
2020-07-07,14754,航空会社,104329
2020-07-07,18389,航空会社,9409
2020-07-07,16961,飲食店,43264
2020-07-07,16961,百貨店,102400
2020-07-07,14118,旅行代理店,85849
2020-07-07,10343,飲食店,10816
2020-07-07,12224,ETC,9216
2020-07-07,12224,宿泊施設,72361
2020-07-07,17002,飲食店,63504
2020-07-07,17002,百貨店,4489
2020-07-07,14661,通信販売,89401
2020-07-07,14347,旅行代理店,12996
2020-07-07,11942,ETC,2401
2020-07-07,11942,宿泊施設,43681
2020-07-07,18277,ETC,8281
2020-07-07,16705,飲食店,47961
2020-07-07,16705,百貨店,10000
2020-07-07,11774,飲食店,20736
2020-07-07,16762,飲食店,7056
2020-07-07,16762,百貨店,13456
2020-07-07,12183,飲食店,11881
2020-07-07,12183,百貨店,81225
2020-07-07,13287,飲食店,11881
2020-07-07,13287,百貨店,15625
2020-07-07,11405,宿泊施設,91204
2020-07-07,12634,旅行代理店,101124
2020-07-07,17787,航空会社,37249
2020-07-07,14682,旅行代理店,106929
2020-07-07,14512,飲食店,30976
2020-07-07,16330,百貨店,71824
2020-07-07,16577,宿泊施設,30276
2020-07-07,18682,百貨店,52900
2020-07-07,15975,飲食店,38025
2020-07-07,15975,百貨店,7225
2020-07-07,11522,百貨店,7396
2020-07-07,12986,通信販売,65025
2020-07-07,11393,旅行代理店,42436
2020-07-07,11266,航空会社,66049
2020-07-07,16468,通信販売,25281
2020-07-07,18095,ETC,47961
2020-07-07,17377,ETC,25600
2020-07-07,17624,宿泊施設,76176
2020-07-07,15039,旅行代理店,5776
2020-07-07,14334,航空会社,38809
2020-07-07,12742,飲食店,15625
2020-07-07,12742,百貨店,91809
2020-07-07,15124,飲食店,73441
2020-07-07,15203,飲食店,2116
2020-07-07,15203,百貨店,54756
2020-07-07,11156,ETC,52441
2020-07-07,11156,宿泊施設,81796
2020-07-07,12108,宿泊施設,44521
2020-07-07,17288,飲食店,37249
2020-07-07,10660,航空会社,5776
2020-07-07,15987,ETC,30625
2020-07-07,15043,飲食店,7056
2020-07-07,15043,百貨店,3969
2020-07-07,14901,通信販売,70756
2020-07-07,13446,航空会社,59049
2020-07-07,14538,ETC,34225
2020-07-07,16679,航空会社,56644
2020-07-07,12317,百貨店,12769
2020-07-07,17831,百貨店,26244
2020-07-07,18748,旅行代理店,57600
2020-07-07,16231,通信販売,33489
2020-07-07,14574,ETC,12100
2020-07-07,14574,宿泊施設,76729
2020-07-07,13723,飲食店,73984
2020-07-07,13723,百貨店,16384
2020-07-07,18910,ETC,21904
2020-07-07,18910,宿泊施設,14161
2020-07-07,17436,旅行代理店,82369
2020-07-08,13513,飲食店,18769
2020-07-08,13513,百貨店,6724
2020-07-08,16823,航空会社,75076
2020-07-08,14192,ETC,3969
2020-07-08,14192,宿泊施設,1296
2020-07-08,14303,百貨店,46225
2020-07-08,12077,飲食店,95481
2020-07-08,12315,旅行代理店,12100
2020-07-08,11917,航空会社,108900
2020-07-08,16612,航空会社,5776
2020-07-08,15341,飲食店,21025
2020-07-08,12606,ETC,10609
2020-07-08,12606,宿泊施設,67600
2020-07-08,15283,ETC,29929
2020-07-08,18531,航空会社,53824
2020-07-08,10607,ETC,1936
2020-07-08,10607,宿泊施設,44100
2020-07-08,13951,ETC,86436
2020-07-08,13951,宿泊施設,30976
2020-07-08,15187,通信販売,24025
2020-07-08,16682,航空会社,11449
2020-07-08,17696,航空会社,88209
2020-07-08,12173,ETC,7921
2020-07-08,12173,宿泊施設,2500
2020-07-08,12717,飲食店,4624
2020-07-08,12717,百貨店,2601
2020-07-08,18858,宿泊施設,14161
2020-07-08,12515,百貨店,9801
2020-07-08,11032,通信販売,99225
2020-07-08,17148,航空会社,49284
2020-07-08,14243,飲食店,16900
2020-07-08,14243,百貨店,17956
2020-07-08,15813,飲食店,2304
2020-07-08,12076,百貨店,19881
2020-07-08,16565,航空会社,75076
2020-07-08,12444,飲食店,15876
2020-07-08,14259,百貨店,9801
2020-07-08,11519,ETC,1849
2020-07-08,11519,宿泊施設,65025
2020-07-08,17863,飲食店,101761
2020-07-08,18336,通信販売,20449
2020-07-08,10032,航空会社,34225
2020-07-08,14130,飲食店,17689
2020-07-08,14130,百貨店,65025
2020-07-08,16649,ETC,68644
2020-07-08,15047,ETC,2500
2020-07-08,15047,宿泊施設,30976
2020-07-08,16571,宿泊施設,80656
2020-07-08,15213,百貨店,88209
2020-07-08,16394,飲食店,47961
2020-07-08,18700,飲食店,4096
2020-07-08,18700,百貨店,7921
2020-07-08,11973,通信販売,11664
2020-07-08,15178,航空会社,56169
2020-07-08,15791,航空会社,108241
2020-07-08,12893,航空会社,4624
2020-07-08,13112,宿泊施設,4624
2020-07-08,10551,航空会社,67081
2020-07-08,17079,ETC,71824
2020-07-08,12893,飲食店,21316
2020-07-08,11245,宿泊施設,22801
2020-07-08,16843,飲食店,13689
2020-07-08,17174,旅行代理店,5041
2020-07-08,12722,ETC,2025
2020-07-08,10252,ETC,60025
2020-07-08,10252,宿泊施設,19044
2020-07-08,15016,通信販売,3364
2020-07-08,14043,飲食店,108900
2020-07-08,14043,百貨店,2809
2020-07-08,14253,百貨店,2500
2020-07-08,14269,飲食店,84681
2020-07-08,14269,百貨店,961
2020-07-08,11425,ETC,78400
2020-07-08,11425,宿泊施設,1521
2020-07-08,18704,航空会社,82369
2020-07-08,16528,飲食店,53824
2020-07-08,14613,航空会社,90601
2020-07-08,12226,航空会社,36100
2020-07-08,15747,ETC,8100
2020-07-08,15747,宿泊施設,52441
2020-07-08,13132,飲食店,15876
2020-07-08,12199,飲食店,6241
2020-07-08,10962,旅行代理店,56169
2020-07-08,12785,通信販売,32041
2020-07-08,14764,ETC,28900
2020-07-08,14764,宿泊施設,97344
2020-07-08,10589,百貨店,9604
2020-07-08,14094,ETC,4225
2020-07-08,15364,ETC,27556
2020-07-08,15364,宿泊施設,30276
2020-07-08,10533,ETC,10201
2020-07-08,10533,宿泊施設,9216
2020-07-08,16688,ETC,29929
2020-07-08,13384,通信販売,85849
2020-07-08,15333,ETC,67081
2020-07-08,15333,宿泊施設,33489
2020-07-08,16418,通信販売,6889
2020-07-08,13021,航空会社,4624
2020-07-08,12488,航空会社,1296
2020-07-08,17320,飲食店,24649
2020-07-08,12878,通信販売,87025
2020-07-08,18247,ETC,25921
2020-07-08,18247,宿泊施設,5776
2020-07-08,18901,ETC,19600
2020-07-08,10159,飲食店,4900
2020-07-08,10670,飲食店,100489
2020-07-08,10670,百貨店,4624
2020-07-08,13400,通信販売,66564
2020-07-08,15617,宿泊施設,4624
2020-07-08,15160,百貨店,67081
2020-07-08,16236,ETC,108900
