利用日,顧客番号,用途,利用金額
2021-03-11,28767,宿泊施設,56644
2021-03-11,20216,航空会社,102400
2021-03-11,26846,宿泊施設,74529
2021-03-11,27860,飲食店,2500
2021-03-11,27860,百貨店,9216
2021-03-11,25315,旅行代理店,91809
2021-03-11,24220,通信販売,70756
2021-03-11,20815,宿泊施設,22801
2021-03-11,20047,旅行代理店,41616
2021-03-11,21804,ETC,90601
2021-03-11,21804,宿泊施設,38025
2021-03-11,27123,宿泊施設,12996
2021-03-11,25009,ETC,29929
2021-03-11,25009,宿泊施設,28561
2021-03-11,21757,航空会社,29929
2021-03-11,23278,航空会社,24025
2021-03-11,22964,旅行代理店,25921
2021-03-11,21603,通信販売,47089
2021-03-11,25318,航空会社,42436
2021-03-11,24529,ETC,3600
2021-03-11,24529,宿泊施設,88209
2021-03-11,28012,旅行代理店,14161
2021-03-12,23114,宿泊施設,14641
2021-03-12,28725,ETC,88804
2021-03-12,28725,宿泊施設,63504
2021-03-12,21615,百貨店,6400
2021-03-12,22344,飲食店,8836
2021-03-12,25258,百貨店,12544
2021-03-12,20961,航空会社,12996
2021-03-12,23595,ETC,34596
2021-03-12,25557,通信販売,12321
2021-03-12,24412,宿泊施設,39204
2021-03-12,28506,飲食店,7396
2021-03-12,28506,百貨店,48400
2021-03-12,28468,宿泊施設,31684
2021-03-12,24148,航空会社,53361
2021-03-12,24752,百貨店,99856
2021-03-12,25303,航空会社,28900
2021-03-12,21641,ETC,24964
2021-03-12,21641,宿泊施設,81225
2021-03-12,25002,宿泊施設,2704
2021-03-12,22779,飲食店,7225
2021-03-12,20048,飲食店,55696
2021-03-12,20048,百貨店,99225
2021-03-12,23085,旅行代理店,66564
2021-03-12,25411,航空会社,47961
2021-03-12,26574,航空会社,9604
2021-03-12,25317,宿泊施設,41616
2021-03-12,25204,ETC,7921
2021-03-12,26999,旅行代理店,7225
2021-03-12,25523,ETC,38025
2021-03-12,25523,宿泊施設,67081
2021-03-12,24248,ETC,3136
2021-03-12,24248,宿泊施設,17161
2021-03-12,21335,飲食店,31329
2021-03-12,24320,ETC,29584
2021-03-12,24320,宿泊施設,24025
2021-03-12,25351,航空会社,104976
2021-03-12,21634,ETC,38809
2021-03-12,21634,宿泊施設,5184
2021-03-12,27614,航空会社,10201
2021-03-12,26918,旅行代理店,87025
2021-03-12,21074,百貨店,106276
2021-03-12,21165,通信販売,46656
2021-03-12,21981,宿泊施設,50176
2021-03-12,22249,旅行代理店,101124
2021-03-12,23969,飲食店,107584
2021-03-12,23969,百貨店,106929
2021-03-12,26115,ETC,2601
2021-03-12,26115,宿泊施設,53824
2021-03-12,27796,航空会社,6724
2021-03-12,20589,百貨店,5625
2021-03-12,27623,宿泊施設,19881
2021-03-12,23368,宿泊施設,37249
2021-03-12,27049,百貨店,73441
2021-03-12,21649,宿泊施設,19600
2021-03-12,28455,通信販売,21025
2021-03-12,25585,宿泊施設,11236
2021-03-12,21446,飲食店,33124
2021-03-12,21446,百貨店,40000
2021-03-12,21758,ETC,46656
2021-03-12,21758,宿泊施設,2025
2021-03-12,22614,通信販売,9604
2021-03-12,25024,航空会社,49729
2021-03-12,25233,ETC,10000
2021-03-12,28408,ETC,3481
2021-03-12,28408,宿泊施設,98596
2021-03-12,22184,宿泊施設,11025
2021-03-12,21044,宿泊施設,7744
2021-03-12,28534,飲食店,72361
2021-03-12,28534,百貨店,21316
2021-03-12,24860,飲食店,46656
2021-03-12,24860,百貨店,8836
2021-03-12,27954,百貨店,35344
2021-03-12,26579,飲食店,1156
2021-03-12,20917,飲食店,27556
2021-03-12,27355,航空会社,54289
2021-03-12,26687,宿泊施設,24964
2021-03-12,21181,ETC,70225
2021-03-12,26299,ETC,10201
2021-03-12,26299,宿泊施設,75625
2021-03-12,24527,通信販売,40401
2021-03-12,20439,百貨店,13225
2021-03-12,23681,ETC,6084
2021-03-12,23681,宿泊施設,14400
2021-03-12,20977,ETC,1444
2021-03-12,20977,宿泊施設,69169
2021-03-12,20858,飲食店,3025
2021-03-12,26578,通信販売,68121
2021-03-12,20278,旅行代理店,7396
2021-03-12,25815,通信販売,11881
2021-03-12,22769,通信販売,1369
2021-03-12,26929,ETC,24964
2021-03-12,26929,宿泊施設,105625
2021-03-12,23291,ETC,26896
2021-03-12,23291,宿泊施設,35344
2021-03-12,22316,航空会社,92416
2021-03-12,23470,通信販売,53361
2021-03-12,21372,通信販売,37249
2021-03-12,25443,航空会社,10000
2021-03-12,24097,宿泊施設,12100
2021-03-12,28263,ETC,66049
2021-03-12,28263,宿泊施設,11236
2021-03-12,22663,宿泊施設,5625
2021-03-12,23002,飲食店,10609
2021-03-12,22055,飲食店,3364
2021-03-12,22055,百貨店,39601
2021-03-12,22903,航空会社,32761
2021-03-12,28658,宿泊施設,8100
2021-03-12,21284,飲食店,103684
2021-03-12,22572,宿泊施設,1849
2021-03-12,28864,宿泊施設,16900
2021-03-12,23743,ETC,8464
2021-03-12,23743,宿泊施設,18496
2021-03-12,24322,飲食店,46225
2021-03-12,24322,百貨店,8649
2021-03-12,22175,宿泊施設,15129
2021-03-12,28600,飲食店,11449
2021-03-12,28600,百貨店,83521
2021-03-12,21796,旅行代理店,13924
2021-03-12,20838,航空会社,9604
2021-03-12,20482,ETC,25921
2021-03-12,20482,宿泊施設,70225
2021-03-12,21041,航空会社,3249
2021-03-12,28433,ETC,9409
2021-03-12,28433,宿泊施設,14161
2021-03-12,27559,通信販売,83521
2021-03-12,24094,航空会社,16384
2021-03-12,24147,宿泊施設,22201
2021-03-13,28082,ETC,3025
2021-03-13,28082,宿泊施設,4624
2021-03-13,26887,旅行代理店,76729
2021-03-13,23192,航空会社,97344
2021-03-13,22446,ETC,38416
2021-03-13,22446,宿泊施設,41209
2021-03-13,21972,ETC,105625
2021-03-13,21246,航空会社,96100
2021-03-13,25521,ETC,106276
2021-03-13,20806,通信販売,10404
2021-03-13,27244,宿泊施設,108241
2021-03-13,26969,旅行代理店,21609
2021-03-13,21164,宿泊施設,7056
2021-03-13,21191,百貨店,76729
2021-03-13,20564,ETC,86436
2021-03-13,20564,宿泊施設,14884
2021-03-13,22390,通信販売,2116
2021-03-13,28455,百貨店,62001
2021-03-13,27300,通信販売,47089
2021-03-13,24922,宿泊施設,1089
2021-03-13,21435,航空会社,33856
2021-03-13,20123,ETC,58564
2021-03-13,20123,宿泊施設,95481
2021-03-13,27244,旅行代理店,46656
2021-03-13,27315,百貨店,86436
2021-03-13,24675,航空会社,51076
2021-03-13,20031,航空会社,1600
2021-03-13,25314,航空会社,104976
2021-03-13,26403,通信販売,48841
2021-03-13,20450,宿泊施設,3249
2021-03-13,20232,通信販売,1156
2021-03-13,23195,通信販売,20736
2021-03-13,27410,宿泊施設,4356
2021-03-13,28850,ETC,45796
2021-03-13,28850,宿泊施設,7921
2021-03-13,23654,通信販売,103041
2021-03-13,22135,宿泊施設,21904
2021-03-13,24267,ETC,15625
2021-03-13,24267,宿泊施設,15129
2021-03-13,20350,宿泊施設,7569
2021-03-13,25649,旅行代理店,23716
2021-03-13,21227,ETC,48841
2021-03-13,21618,ETC,7396
2021-03-13,21618,宿泊施設,7744
2021-03-13,23109,飲食店,26569
2021-03-13,22434,航空会社,55696
2021-03-13,26215,航空会社,17161
2021-03-13,26691,航空会社,103684
2021-03-13,24244,ETC,1681
2021-03-13,24244,宿泊施設,19321
2021-03-13,22071,ETC,106929
2021-03-13,22071,宿泊施設,3364
2021-03-13,25128,百貨店,55225
2021-03-13,23538,百貨店,5329
2021-03-13,25720,宿泊施設,6400
2021-03-13,26269,宿泊施設,27225
2021-03-13,20854,航空会社,76729
2021-03-13,24927,通信販売,15876
2021-03-13,27224,航空会社,14884
2021-03-13,23851,通信販売,77284
2021-03-13,28575,宿泊施設,41209
2021-03-13,24831,宿泊施設,21316
2021-03-13,28647,宿泊施設,19881
2021-03-13,25436,ETC,8649
2021-03-13,25436,宿泊施設,4489
2021-03-13,26145,航空会社,97969
2021-03-13,28017,航空会社,42025
2021-03-13,28831,百貨店,98596
2021-03-13,20159,旅行代理店,9025
2021-03-13,20244,ETC,5184
2021-03-13,20244,宿泊施設,2025
2021-03-13,21828,ETC,3025
2021-03-13,21828,宿泊施設,29929
2021-03-13,27474,航空会社,79524
2021-03-13,20060,飲食店,29241
2021-03-13,26956,百貨店,66049
2021-03-13,24895,通信販売,5329
2021-03-13,23460,航空会社,3364
2021-03-13,25752,航空会社,52900
2021-03-13,26935,旅行代理店,2916
2021-03-13,24797,通信販売,33489
2021-03-13,20232,ETC,23409
2021-03-13,20232,宿泊施設,63504
2021-03-13,22604,航空会社,30276
2021-03-13,26088,航空会社,66049
2021-03-13,22814,旅行代理店,17161
2021-03-13,20357,宿泊施設,69169
2021-03-13,23264,ETC,8836
2021-03-13,20502,宿泊施設,7744
2021-03-13,28344,航空会社,90000
2021-03-13,20677,宿泊施設,79524
2021-03-13,23305,宿泊施設,61504
2021-03-13,27457,百貨店,48400
2021-03-13,25361,通信販売,70225
2021-03-13,23619,百貨店,78961
2021-03-13,24233,宿泊施設,66564
2021-03-13,24760,宿泊施設,3721
2021-03-13,23273,航空会社,8464
2021-03-13,23755,航空会社,17956
2021-03-13,22128,航空会社,106276
2021-03-13,23881,宿泊施設,1156
2021-03-13,24214,通信販売,5476
2021-03-13,21162,飲食店,33489
2021-03-13,22006,宿泊施設,33124
2021-03-13,24096,宿泊施設,12100
2021-03-13,24333,宿泊施設,19044
2021-03-13,20658,航空会社,8649
2021-03-13,21915,ETC,1849
2021-03-13,21915,宿泊施設,18225
2021-03-13,27846,航空会社,2916
2021-03-13,21040,宿泊施設,5041
2021-03-13,20259,旅行代理店,47089
2021-03-13,25120,宿泊施設,9025
2021-03-13,20379,宿泊施設,59536
2021-03-14,23914,航空会社,34225
2021-03-14,28268,航空会社,2704
2021-03-14,22776,航空会社,15625
2021-03-14,24390,通信販売,6724
2021-03-14,26774,宿泊施設,42025
2021-03-14,28596,旅行代理店,91809
2021-03-14,25011,航空会社,56169
2021-03-14,28528,百貨店,15376
2021-03-14,22559,旅行代理店,1600
2021-03-14,25699,飲食店,30625
2021-03-14,25699,百貨店,3721
2021-03-14,28785,旅行代理店,77284
2021-03-14,26714,飲食店,7921
2021-03-14,26714,百貨店,1024
2021-03-14,21375,旅行代理店,55696
2021-03-14,22305,ETC,12769
2021-03-14,22305,宿泊施設,20164
2021-03-14,20801,航空会社,961
2021-03-14,22902,航空会社,19321
2021-03-14,23802,航空会社,40000
2021-03-14,25479,旅行代理店,23716
2021-03-14,27728,ETC,30276
2021-03-14,25529,ETC,98596
2021-03-14,28970,宿泊施設,81796
2021-03-14,21879,ETC,2916
2021-03-14,21879,宿泊施設,16641
2021-03-14,22927,ETC,1936
2021-03-14,22927,宿泊施設,26244
2021-03-14,25126,百貨店,67081
2021-03-14,27011,百貨店,41616
2021-03-14,28260,飲食店,29584
2021-03-14,27022,宿泊施設,24336
2021-03-14,21075,百貨店,19044
2021-03-14,20590,百貨店,75625
2021-03-14,27774,ETC,49729
2021-03-14,27774,宿泊施設,41209
2021-03-14,22045,宿泊施設,7396
2021-03-14,24388,飲食店,47961
2021-03-14,24388,百貨店,45796
2021-03-14,24088,ETC,67081
2021-03-14,24088,宿泊施設,1444
2021-03-14,21897,航空会社,90000
2021-03-14,28177,飲食店,76729
2021-03-14,28177,百貨店,10404
2021-03-14,23154,宿泊施設,45369
2021-03-14,27852,百貨店,96721
2021-03-14,20240,宿泊施設,31329
2021-03-14,24735,通信販売,4900
2021-03-14,22865,宿泊施設,33489
2021-03-14,23577,百貨店,63504
2021-03-14,26071,百貨店,68121
2021-03-14,24542,飲食店,107584
2021-03-14,27893,ETC,67600
2021-03-14,27394,通信販売,4225
2021-03-14,23368,飲食店,24649
2021-03-14,23368,百貨店,85849
2021-03-14,20252,通信販売,67600
2021-03-14,28885,宿泊施設,100489
2021-03-14,24775,航空会社,51984
2021-03-14,24333,百貨店,55696
2021-03-14,25440,宿泊施設,52900
2021-03-14,23830,航空会社,94249
2021-03-14,20399,航空会社,38809
2021-03-14,28454,航空会社,79524
2021-03-14,24735,旅行代理店,34596
2021-03-14,20266,宿泊施設,1296
2021-03-14,25952,百貨店,5625
2021-03-14,23408,飲食店,11236
2021-03-14,20775,通信販売,87025
2021-03-14,23848,旅行代理店,40804
2021-03-14,24881,宿泊施設,10816
2021-03-14,26365,ETC,5184
2021-03-14,26365,宿泊施設,20736
2021-03-14,22789,通信販売,1156
2021-03-14,28625,航空会社,6241
2021-03-14,28850,航空会社,103041
2021-03-14,24210,ETC,48841
2021-03-14,26322,百貨店,75076
2021-03-14,22320,航空会社,2500
2021-03-14,21172,ETC,15129
2021-03-14,21172,宿泊施設,19600
2021-03-14,25622,百貨店,58081
2021-03-14,24886,ETC,9216
2021-03-14,28132,通信販売,27889
2021-03-14,26493,宿泊施設,81225
2021-03-14,22186,飲食店,1849
2021-03-14,22186,百貨店,77284
2021-03-14,25019,ETC,99225
2021-03-14,25019,宿泊施設,22801
2021-03-14,20404,飲食店,47961
2021-03-14,27766,ETC,41616
2021-03-14,20707,航空会社,106276
2021-03-14,20133,百貨店,17424
2021-03-14,25811,航空会社,68121
2021-03-14,20875,宿泊施設,8281
2021-03-14,24536,旅行代理店,67081
2021-03-14,23764,ETC,92416
2021-03-14,23764,宿泊施設,85264
2021-03-14,20066,旅行代理店,49729
2021-03-14,21855,百貨店,15129
2021-03-14,22902,航空会社,15876
2021-03-14,24983,旅行代理店,37636
2021-03-14,27420,飲食店,66564
2021-03-14,27420,百貨店,49284
2021-03-14,27449,旅行代理店,9216
2021-03-14,23490,飲食店,47961
2021-03-14,23100,航空会社,12544
2021-03-14,27057,百貨店,25600
2021-03-14,22541,飲食店,6400
2021-03-14,22541,百貨店,43681
2021-03-14,27964,飲食店,8464
2021-03-14,27964,百貨店,98596
2021-03-14,28392,ETC,22801
2021-03-14,23072,航空会社,44521
2021-03-14,23832,宿泊施設,20164
2021-03-14,28424,旅行代理店,77841
2021-03-14,27955,航空会社,71289
2021-03-14,22009,飲食店,19321
2021-03-14,22009,百貨店,8464
2021-03-15,25630,航空会社,12100
2021-03-15,22772,航空会社,11236
2021-03-15,25931,百貨店,4489
2021-03-15,22572,ETC,25921
2021-03-15,22572,宿泊施設,92416
2021-03-15,24274,通信販売,93025
2021-03-15,21353,宿泊施設,69169
2021-03-15,23204,飲食店,33489
2021-03-15,26839,ETC,8464
2021-03-15,26839,宿泊施設,21904
2021-03-15,20658,宿泊施設,1681
2021-03-15,20730,航空会社,102400
2021-03-15,25344,航空会社,17161
2021-03-15,27088,飲食店,20164
2021-03-15,22439,宿泊施設,44521
2021-03-15,25744,宿泊施設,63001
2021-03-15,22100,宿泊施設,3136
2021-03-15,28161,ETC,49729
2021-03-15,28161,宿泊施設,96721
2021-03-15,20598,旅行代理店,10000
2021-03-15,20174,百貨店,94249
2021-03-15,28313,航空会社,92416
2021-03-15,25159,ETC,3600
2021-03-15,25159,宿泊施設,93636
2021-03-15,27928,ETC,12769
2021-03-15,27928,宿泊施設,18225
2021-03-15,22750,航空会社,65025
2021-03-15,27626,ETC,47089
2021-03-15,27626,宿泊施設,1521
2021-03-15,24821,ETC,96100
2021-03-15,24821,宿泊施設,1521
2021-03-15,20763,ETC,36100
2021-03-15,23267,飲食店,1764
2021-03-15,27477,飲食店,50625
2021-03-15,21357,航空会社,17424
2021-03-15,20493,航空会社,59536
2021-03-15,25673,ETC,12100
2021-03-15,25673,宿泊施設,1225
2021-03-15,20064,航空会社,75076
2021-03-15,28803,ETC,90601
2021-03-15,24875,宿泊施設,18769
2021-03-15,23723,飲食店,15376
2021-03-15,21677,宿泊施設,31329
2021-03-15,27964,ETC,13225
2021-03-15,24088,ETC,7921
2021-03-15,24088,宿泊施設,5476
2021-03-15,23265,航空会社,19881
2021-03-15,21484,宿泊施設,22201
2021-03-15,22529,飲食店,11881
2021-03-15,20897,ETC,15625
2021-03-15,20897,宿泊施設,11025
2021-03-15,23650,ETC,2304
2021-03-15,23650,宿泊施設,79524
2021-03-15,25898,航空会社,29241
2021-03-15,25998,通信販売,95481
2021-03-15,28537,ETC,68121
2021-03-15,28537,宿泊施設,4761
2021-03-15,27202,航空会社,2704
2021-03-15,21848,百貨店,1024
2021-03-15,25073,旅行代理店,3025
2021-03-15,25486,航空会社,2500
2021-03-15,23555,航空会社,85264
2021-03-15,27360,飲食店,108900
2021-03-15,26185,通信販売,2601
2021-03-15,22541,旅行代理店,45796
2021-03-15,24494,飲食店,16384
2021-03-15,24494,百貨店,29584
2021-03-15,27879,宿泊施設,19044
2021-03-15,23569,ETC,70756
2021-03-15,23569,宿泊施設,103684
2021-03-15,20322,飲食店,21025
2021-03-15,21156,ETC,6724
2021-03-15,21156,宿泊施設,28900
2021-03-15,27117,航空会社,94249
2021-03-15,24791,宿泊施設,32400
2021-03-15,22990,宿泊施設,98596
2021-03-15,22118,旅行代理店,2809
2021-03-15,28384,旅行代理店,53361
2021-03-15,23335,ETC,90601
2021-03-15,24384,ETC,31684
2021-03-15,24384,宿泊施設,45369
2021-03-15,21021,旅行代理店,6561
2021-03-15,20333,宿泊施設,10404
2021-03-15,22694,百貨店,74529
2021-03-15,28862,通信販売,8100
2021-03-15,25655,ETC,19600
2021-03-15,25655,宿泊施設,44521
2021-03-15,24684,ETC,3481
2021-03-15,24684,宿泊施設,79524
2021-03-15,22042,ETC,101124
2021-03-15,22042,宿泊施設,37249
2021-03-15,21635,百貨店,24964
2021-03-15,27959,飲食店,47089
2021-03-15,27959,百貨店,31684
2021-03-15,26173,百貨店,5625
2021-03-15,28602,ETC,108900
2021-03-15,28536,宿泊施設,2809
2021-03-15,22585,百貨店,102400
2021-03-15,24907,宿泊施設,5625
2021-03-15,26999,宿泊施設,102400
2021-03-15,24498,旅行代理店,6084
2021-03-15,27246,通信販売,91204
2021-03-15,26712,ETC,7569
2021-03-15,22899,旅行代理店,38416
2021-03-15,28286,宿泊施設,12321
2021-03-15,20895,航空会社,32761
2021-03-15,28003,百貨店,66049
2021-03-15,27336,航空会社,8464
2021-03-15,24422,ETC,1936
2021-03-15,24422,宿泊施設,1444
2021-03-15,20322,旅行代理店,5776
2021-03-15,25709,飲食店,7921
2021-03-15,25709,百貨店,82944
2021-03-15,28735,旅行代理店,68121
2021-03-15,28009,旅行代理店,67081
2021-03-15,24324,宿泊施設,16129
2021-03-15,21322,宿泊施設,7569
2021-03-15,20013,通信販売,75076
2021-03-15,23877,百貨店,86436
2021-03-15,25583,宿泊施設,68644
2021-03-15,22706,ETC,55696
2021-03-15,22706,宿泊施設,6889
2021-03-15,26856,百貨店,78400
2021-03-16,22569,航空会社,101761
2021-03-16,24389,宿泊施設,47524
2021-03-16,22763,通信販売,3249
2021-03-16,28775,ETC,48841
2021-03-16,28775,宿泊施設,99225
2021-03-16,24833,航空会社,19881
2021-03-16,26413,百貨店,77284
2021-03-16,20679,宿泊施設,77284
2021-03-16,22931,ETC,72361
2021-03-16,28087,旅行代理店,11664
2021-03-16,20706,ETC,1681
2021-03-16,20804,ETC,24649
2021-03-16,20804,宿泊施設,9801
2021-03-16,21513,旅行代理店,1089
2021-03-16,23805,旅行代理店,75625
2021-03-16,22622,航空会社,43681
2021-03-16,24615,ETC,34969
2021-03-16,26979,ETC,91809
2021-03-16,26222,旅行代理店,9801
2021-03-16,23896,航空会社,97344
2021-03-16,22213,宿泊施設,1936
2021-03-16,21375,宿泊施設,77284
2021-03-16,28147,航空会社,107584
2021-03-16,24775,ETC,2809
2021-03-16,24775,宿泊施設,94864
2021-03-16,22010,旅行代理店,76176
2021-03-16,20730,ETC,45369
2021-03-16,20730,宿泊施設,86436
2021-03-16,27309,百貨店,37249
2021-03-16,21328,宿泊施設,11236
2021-03-16,25154,旅行代理店,57121
2021-03-16,23594,旅行代理店,39204
2021-03-16,24813,ETC,57600
2021-03-16,24813,宿泊施設,90601
2021-03-16,22326,通信販売,62500
2021-03-16,21642,航空会社,1225
2021-03-16,21084,航空会社,97344
2021-03-16,27004,ETC,85849
2021-03-16,27004,宿泊施設,44521
2021-03-16,23173,飲食店,26569
2021-03-16,26870,飲食店,103684
2021-03-16,22388,宿泊施設,8836
2021-03-16,21012,宿泊施設,82369
2021-03-16,26267,宿泊施設,18769
2021-03-16,25518,ETC,29584
2021-03-16,25518,宿泊施設,59536
2021-03-16,25672,航空会社,8281
2021-03-16,22750,航空会社,29584
2021-03-16,25846,百貨店,104976
2021-03-16,21273,航空会社,22500
2021-03-16,22224,通信販売,33489
2021-03-16,27683,飲食店,65025
2021-03-16,27683,百貨店,78400
2021-03-16,21546,通信販売,1764
2021-03-16,22610,飲食店,2916
2021-03-16,22610,百貨店,6724
2021-03-16,26726,航空会社,8836
2021-03-16,26164,旅行代理店,21316
2021-03-16,23474,宿泊施設,33856
2021-03-16,20772,旅行代理店,12321
2021-03-16,28511,宿泊施設,57121
2021-03-16,26337,ETC,8464
2021-03-16,26337,宿泊施設,27889
2021-03-16,21916,百貨店,10201
2021-03-16,24853,航空会社,61504
2021-03-16,20566,宿泊施設,108900
2021-03-16,23956,宿泊施設,47961
2021-03-16,24252,百貨店,4761
2021-03-16,20344,通信販売,93636
2021-03-16,28230,ETC,21025
2021-03-16,28230,宿泊施設,90000
2021-03-16,28859,航空会社,36864
2021-03-16,26012,ETC,59049
2021-03-16,26520,航空会社,7396
2021-03-16,24902,航空会社,27225
2021-03-16,24454,飲食店,46656
2021-03-16,24454,百貨店,56644
2021-03-16,28685,宿泊施設,84681
2021-03-16,24246,宿泊施設,46656
2021-03-16,28670,飲食店,64009
2021-03-16,28670,百貨店,6724
2021-03-16,21874,飲食店,48841
2021-03-16,21874,百貨店,14884
2021-03-16,20179,飲食店,35344
2021-03-16,28319,旅行代理店,101761
2021-03-16,20346,通信販売,94249
2021-03-16,24367,飲食店,5625
2021-03-16,28060,飲食店,2809
2021-03-16,28060,百貨店,1849
2021-03-16,22104,航空会社,19881
2021-03-16,28465,飲食店,9409
2021-03-16,20798,ETC,77841
2021-03-16,20798,宿泊施設,46225
2021-03-16,28361,宿泊施設,6241
2021-03-16,26715,通信販売,97344
2021-03-16,25997,百貨店,50625
2021-03-16,28940,通信販売,7569
2021-03-16,27734,ETC,73441
2021-03-16,27734,宿泊施設,17689
2021-03-16,23922,通信販売,66049
2021-03-16,23350,宿泊施設,11236
2021-03-16,22733,ETC,24025
2021-03-16,20897,ETC,44521
2021-03-16,20118,宿泊施設,63504
2021-03-16,24630,ETC,33124
2021-03-16,24630,宿泊施設,11881
2021-03-16,24855,ETC,49729
2021-03-16,24855,宿泊施設,44521
2021-03-16,26363,航空会社,98596
2021-03-16,20644,航空会社,15129
2021-03-16,21386,旅行代理店,4900
2021-03-16,28357,旅行代理店,4900
2021-03-16,20697,百貨店,103041
2021-03-16,20259,宿泊施設,41209
2021-03-16,26711,通信販売,103041
2021-03-16,27355,航空会社,13689
2021-03-16,25359,百貨店,71824
2021-03-16,27956,ETC,44521
2021-03-16,23407,宿泊施設,32400
2021-03-17,21557,宿泊施設,86436
2021-03-17,23578,航空会社,26896
2021-03-17,23134,ETC,26244
2021-03-17,23134,宿泊施設,3025
2021-03-17,28583,ETC,30976
2021-03-17,23438,旅行代理店,77841
2021-03-17,28164,宿泊施設,33124
2021-03-17,26047,百貨店,16384
2021-03-17,28686,旅行代理店,30625
2021-03-17,25918,飲食店,42025
2021-03-17,25918,百貨店,23716
2021-03-17,22593,ETC,77841
2021-03-17,20122,宿泊施設,11236
2021-03-17,21695,旅行代理店,3481
2021-03-17,24411,宿泊施設,36864
2021-03-17,28849,ETC,10201
2021-03-17,21626,百貨店,1369
2021-03-17,27336,ETC,41209
2021-03-17,27916,飲食店,20164
2021-03-17,26339,宿泊施設,14641
2021-03-17,27061,宿泊施設,101124
2021-03-17,22043,通信販売,12769
2021-03-17,23397,旅行代理店,59536
2021-03-17,28272,宿泊施設,6724
2021-03-17,28117,飲食店,84100
2021-03-17,28117,百貨店,1156
2021-03-17,24445,百貨店,16900
2021-03-17,27678,宿泊施設,9409
2021-03-17,24010,宿泊施設,76729
2021-03-17,23672,通信販売,21904
2021-03-17,25145,宿泊施設,22500
2021-03-17,25596,航空会社,41616
2021-03-17,25967,百貨店,62500
2021-03-17,23640,百貨店,26244
2021-03-17,26717,通信販売,45369
2021-03-17,24917,百貨店,12996
2021-03-17,26225,宿泊施設,66564
2021-03-17,27956,宿泊施設,2401
2021-03-17,23370,ETC,43264
2021-03-17,21544,宿泊施設,42849
2021-03-17,24682,航空会社,26896
2021-03-17,28544,宿泊施設,20449
2021-03-17,24018,航空会社,25600
2021-03-17,28119,ETC,11881
2021-03-17,28119,宿泊施設,40000
2021-03-17,28100,宿泊施設,14400
2021-03-17,27819,百貨店,8836
2021-03-17,23396,百貨店,1849
2021-03-17,26073,航空会社,56644
2021-03-17,25803,航空会社,101124
2021-03-17,20269,ETC,2500
2021-03-17,22608,旅行代理店,9409
2021-03-17,24501,航空会社,16384
2021-03-17,23295,航空会社,19600
2021-03-17,26150,旅行代理店,8464
2021-03-17,23546,ETC,51529
2021-03-17,23546,宿泊施設,59049
2021-03-17,25343,通信販売,58081
2021-03-17,23058,ETC,3136
2021-03-17,23058,宿泊施設,4761
2021-03-17,20553,飲食店,26896
2021-03-17,20553,百貨店,10609
2021-03-17,25997,ETC,22500
2021-03-17,25997,宿泊施設,25281
2021-03-17,26080,飲食店,7744
2021-03-17,21369,飲食店,41616
2021-03-17,21369,百貨店,99856
2021-03-17,22089,ETC,32041
2021-03-17,23227,百貨店,1849
2021-03-17,23590,旅行代理店,28900
2021-03-17,25553,旅行代理店,23409
2021-03-17,26728,航空会社,106929
2021-03-17,20708,航空会社,2500
2021-03-17,27030,航空会社,6561
2021-03-17,26566,宿泊施設,104976
2021-03-17,25483,宿泊施設,6724
2021-03-17,23306,宿泊施設,97344
2021-03-17,22673,宿泊施設,21904
2021-03-17,21885,旅行代理店,99225
2021-03-17,28191,ETC,67600
2021-03-17,28633,通信販売,7056
2021-03-17,26208,ETC,20449
2021-03-17,26208,宿泊施設,102400
2021-03-17,27885,百貨店,53824
2021-03-17,20685,旅行代理店,41616
2021-03-17,24564,航空会社,36481
2021-03-17,22724,旅行代理店,38025
2021-03-17,20207,航空会社,96100
2021-03-17,24085,航空会社,85264
2021-03-17,27284,飲食店,13689
2021-03-17,27284,百貨店,91809
2021-03-17,27089,宿泊施設,31329
2021-03-17,26889,通信販売,36481
2021-03-17,22523,百貨店,67081
2021-03-17,28850,ETC,80656
2021-03-17,28850,宿泊施設,36100
2021-03-17,24117,ETC,95481
2021-03-17,23714,宿泊施設,26896
2021-03-17,21472,通信販売,102400
2021-03-17,21130,宿泊施設,4761
2021-03-17,28067,ETC,72361
2021-03-17,28067,宿泊施設,12544
2021-03-17,22074,ETC,10816
2021-03-17,22074,宿泊施設,2500
2021-03-17,26460,ETC,18769
2021-03-17,26460,宿泊施設,12100
2021-03-17,20562,飲食店,42849
2021-03-17,26823,飲食店,93025
2021-03-17,26823,百貨店,37249
2021-03-17,23266,ETC,16129
2021-03-17,23266,宿泊施設,16900
2021-03-17,20982,ETC,106929
2021-03-17,20982,宿泊施設,40000
2021-03-17,26739,航空会社,8464
2021-03-17,26290,ETC,2025
2021-03-17,26290,宿泊施設,61504
2021-03-17,21447,航空会社,16900
2021-03-17,22010,ETC,54756
2021-03-17,25862,飲食店,49284
2021-03-17,25862,百貨店,12321
2021-03-18,24671,ETC,21609
2021-03-18,24671,宿泊施設,89401
2021-03-18,23312,ETC,51529
2021-03-18,23312,宿泊施設,39204
2021-03-18,25975,航空会社,6724
2021-03-18,23501,ETC,32761
2021-03-18,23501,宿泊施設,63001
2021-03-18,28706,宿泊施設,91204
2021-03-18,25833,ETC,41209
